positive	Délicieux au palais , ils sont aussi très agréables à la vue.
positive	Bravo!
negative	L'endroit est sale, la nourriture industrielle et de très mauvaise qualité, le personnel peu aimable, rien dans ce restaurant n'est acceptable.
negative	A fuir.
positive	Nous sommes allé, avec ma copine et des amies, l'accueil est chaleureux, le cadre très sympa.
positive	Les couscous et tajines sont délicieux accompagné d'un bon vin rouge marocain de la sympathies du personnel et du thé à la menthe, une soirée très agréable.
neutral	Un rapport qualité prix correct.
neutral	Nous y sommes allés le 14 mai en couple avec notre fils.
neutral	Cuisine bonne mais rien d'extraordinaire, lotte, pintade...
negative	Un menu enfant avec un seul choix de plat et pas possible d'avoir autre chose, nous avons dû commander la pintade beaucoup trop copieuse pour un enfant de 8 ans qui nou sa été compté en plat adulte à 25 euros !
negative	Une très chère volaille !
negative	Bref 140 euros à 3 avec 2 verres de vin et une limonade, c'est trop pour un déjeuner très simple.
negative	Service moyen avec un jeune homme dont, à mon avis ce n'est pas le métier.
positive	Le patron breton est, lui, sympa !
positive	Très conviviale, c'est plus qu'un restaurant,on se sent en famille.Un
positive	repas et un vin irréprochable, service impeccable.
neutral	Malgré la bonne volonté de la serveuse, on sent l'endroit assez mal organisé.
negative	En effet , entre les plats qui arrivent en retard et ceux qui ne sont pas cuits comme demandé, c'est un peu agaçant.
positive	Les produits sont bons et de bonne qualité cependant et l'endroit, même si un peu sombre à mon goût, n'est pas désagréable.
negative	A améliorer pour que cela devienne une vraie bonne adresse !
negative	Nous avons beaucoup fréquenté ce petit restaurant , mais là il a beaucoup baissé ...
negative	On repart avec une faim de loup car les assiettes sont minuscules, et l addition ..., très salée ...
neutral	Les plats sont pas mal, mais il y a tellement mieux dans le quartier comme restaurant Thaïlandais!
negative	A éviter si on tient à son porte monnaie...!
neutral	Bel endroit certes et c'est tout ce que je pourrai écrire de positif.
negative	Un service inexistant et totalement désordonné ; un patron qui passe plus de temps à discuter avec ses amis en plein milieu de la salle de restaurant plutot que de faire son travail.
negative	Une ambiance qui se veut bobo / parisienne mais alors plutot sur le déclin vu le panel (âgé) de la salle.
negative	Quant à la nourriture, elle est horrible.
negative	A éviter absolument .
positive	Un excellent repas mélangeant saveur américaines et savoir faire français de l'entrée jusqu'au dessert.
positive	Nous étions 5 et avons gouté 2 entrées, 5 plats et 4 desserts, tous excellents et très bien préparés, particulièrement les entrées.
positive	L'ambiance est chaleureuse et originale et le service sans fausses notes et amical est de plus assez rapide.La sélection des vins est en accord avec la carte et le prix avec la votre ;).
positive	A recommander, plats excellents, qualité irréprochable, rapport qualité/prix intéressant.
positive	Notre choix, magret de canard, délicieux, cassoulet, excellent et côtes d'agneau à se lécher les babines.
positive	Les desserts ne sont pas en reste, charlotte au choco, pain perdu et café gourmand.
positive	Personnel hyper sympa et de bon conseil.
positive	Nous y reviendrons !!
positive	L'intérieur est sympathique, l'ambiance chaleureuse, le service "à la bonne franquette".
neutral	Un rapport qualité-prix correct pour le quartier .
negative	En revanche, les plats que nous avons commandés n'avaient franchement rien d'exceptionnel : légumes pas assez cuits, une souris d'agneau servie en grosse portion, sans finesse aucune.
positive	Bon choix de vins.
positive	La ballade romantique apres le repas s'impose.
neutral	A deux 19h, un apéro qui se transforme en dîner.
positive	Petite salade d'été, simple fraîche et pas cher.
positive	Tiramisu a la fraise efficace en fin de dîner.
positive	Service sympa, l'équipe très jeune.
positive	un des serveurs a le physique d'un enfant de 15ans ;) mais très dynamique et sympa.
positive	J'y venais souvent il y a quelques année, l'été sur des grandes tables en terrasse à partager de super moments avec ma famille.
negative	Dommage que je n'ai pas réussi à retrouver cet esprit ce soir la.
negative	Un restaurant surement très réputé mais alors il y a longtemps...
positive	La décoration est restée comme avant et cela a son charme.
negative	Mais dans l'assiette aucune cuisine, du réchauffé industriel comme au resto d'entreprise!
neutral	Un serveur sympathique mais c'est le seul point positif.
negative	Allez donc dans une brasserie, vous serez moins déçus.
negative	Très passable, des prix qui refroidissent, un accueil plus que moyen.
negative	Et en prime quand un serveur marche sur vos affaires et casse quelque chose, aucune excuse, on vous apporte la note très rapidement...
negative	Et quand on demande au moins des excuses, on se fou de nos tetes et on est "gentiment" prié de ne pas revenir (pour la faire courte).
negative	C'est sûr je n'y remettrais plus les pieds !!
negative	C'est une honte !
negative	Même en cherchant bien nous ne trouvons toujours pas de points positifs à ce repas!
negative	Service très lent et désordonné, cuisine surgelée et mauvaise, des assiettes banales qu'un enfant peut préparer et qui ne mettent pas en appétit ...
negative	Aucune excuse pour le service et l'attente.
negative	0 sur toute la ligne.
negative	Plus jamais cet attrape-touristes
negative	Je ne conseillerais pas cet établissement.
negative	J'ai pris un tartare coupé au couteau mais le boeuf était de très mauvaise qualité, la viande toute fibreuse et dure et le plat n'avait donc aucune saveur.
negative	Moi qui adore le tartare, je n'en ai même pas mangé les 3/4.
negative	Ce n'était pas frais et la viande était mauvaise.
positive	Un ami nous a recommandé ce restaurant, et il a eu bien raison.
positive	Accueil très chaleureuse , service impeccable, les gerants sont très sympathique et très professionnel.
positive	La qualité de la nourriture est juste magnifique, on peut même repartir avec des petits pots ou ingrédients utilisé par le restaurant qui sont vendu à la sortie.
positive	Je le recommande grandement
positive	L'accueil est vraiment conviviale, c'est un petit paradis quand on est en terrasse, la cuisine est excellente.
positive	Je le conseille vivement.
negative	Par malchance je n'avais pas consulté les avis avant de décider de notre dîner dans ce restaurant quelle erreur !
negative	Cela m'oblige à être très désagréable pour cet avis malgré ma nature conciliante.
neutral	Nous choisissons le menu à 39€
negative	L'apéritif inclus ne nous est pas servi et les entrées sont amenées précipitamment jusque là rien de trop grave ...foie gras et saumon corrects puis une heure d'attente pour avoir les plats : un tartare et un pavé au poivre la viande devait être de qualité correcte sensée être une sélection Hugo Desnoyer (mauvaise idée de laisser maltraiter ainsi ses produits) mais si le tartare est mangeable bien que peu assaisonné le pavé lui est cuit façon semelle sèche et charbonneuse mais effectivement saignante à coeur, un exploit et l'huile utilisée pour les frites n'a pas dû être filtrée donc elles sont plutôt bonnes mais grises ...
negative	De nouveau 30 à 40 mn d'attente pour les desserts qui ne sont pas mangeables et renvoyés à la 2ème bouchée tarte fine au pommes trop froide et glace vanille arrivée à moitié fondue et pour mon mari crêpes cartonnées ...
negative	Les erreurs se multiplient sur 3 tables de clients proches...
negative	Passons rapidement sur la carafe d'eau arrivée à mi repas et le vin jamais resservi la musique façon rave pas adaptée et pour finir pas un geste sur l'addition pour nous rendre plus indulgents ?
neutral	Le cadre sympathique et un peu de professionnalisme pourraient redresser la barre mais à l'heure actuelle rapport qualité prix réellement exécrable
negative	Passez votre chemin !
neutral	De pire en pire... cette crêperie que nous côtoyons depuis bientôt 10 ans a gagné en décoration autant qu'elle a perdu en goût et qualité dans les assiettes...
negative	Crêpes et galettes qui arrivent 2min30 après avoir passé la commande...très sèches...pas de saveurs et surtout une soirée de crampes d'estomac pour les 4 personnes qui étaient autour de la table, à peine 20min après le diner !!!
negative	Nous regrettons la bonne crêperie d'il y a quelques années et n'y retournerons finalement plus !
neutral	Malgré une terrasse ensoleillée et verdoyante très agréable aux beaux jours...DOMMAGE
neutral	Restaurant de village.
neutral	Bon accueil mais service un peu long.
negative	Nous n'avons goûté que les pizzas qui étaient quelconques.
positive	Tarifs très raisonnables.
negative	Service ultra lent, serveuses sans sourire ni amabilité minimale, besoin de réclamer la carte, galette œuf jambon fromage sans saveur et triste présentation.
negative	Gros effort à faire sur la cuisine et le service.
negative	Quel horrible souvenir !
positive	Nous avons été attiré comme les autres personnes par la terrasse et les prix bas.
negative	Mais dès que nous avons été installé ce fut un désastre.
negative	Nous avons demandé du Coca-Cola et on nous a servi du soda discount sans nous en avoir informé, qui plus est il était chaud.
negative	Lorsque nous l'avons fait remarqué, les serveuses ont pris l'air de ne pas comprendre.
neutral	Nous avons commandé un menu.
negative	L'entrée était très maigre, surtout de la salade.
negative	Puis la serveuse et son mari le cuisiner se sont mis à parler à côté de notre table de leur fils qui était malade et qui n'arrivait pas aller aux toilettes (ils ont bien sur prononcé des mots grossiers devant nous).
negative	Cela nous a tellement dégouté que nous sommes partis avant même d'attendre le plat principal.
negative	La serveuse a rigolé quant nous lui avons expliqué ne pas apprécier leur conversation, nous avons donc compris le sérieux de l'établissement ....
negative	Je vous déconseille totalement ce restaurant médiocre ou malheureusement beaucoup de touristes étrangers se font piéger.
negative	Les toilettes étaient sales.
negative	J'ai remarqué un petit écriteau qui indiqué que leur viande de canard venait des pays de l'Est, un comble pour le pays du cassoulet.
neutral	Cet écriteau était bien caché à l'intérieur de l'établissement pour ne pas que les clients en terrasse le voient.
negative	Test du menu à 9.90 plat et dessert : pièce de bœuf de 3 millimètres d épaisseur 4 centimètres de large sans goût une honte, desset crème caramel au beurre salé industrielle chimique pas bon
negative	Je déconseille ce restaurant
neutral	Nous étions venu le midi avec mon ami qui avait un très bon souvenir de ce restaurant et a donc bien insisté sur le "topissime".
negative	Nous saluons et demandons une table, ce qui pour des restaurateurs est le comble, nous avons eu l'air de les déranger , je n'avais jamais vu ça, les clients les gonflaient, clairement !
negative	aucune politesse et installation à une table sale qui l'est restée même lorsque nous avons pris place.
negative	Pendant le repas, nous avons vu un serveur dégouté de son travail (ou peut être de l'ambiance à son travail ) ; la "patronne", en tout cas, celle qui avait l'air d'avoir un poste plus élévé, est celle qui a été la plus désagréable.
negative	La nourriture, intolérable !
negative	des plats sans passion, vaisselle cassée, plat du jour ( riz crustacés en gros ) très sec, sans sauce, gambas pas fraîches, une pauvre décoration superflue... bref aucun goût.
negative	Si encore les plats avaient pu rattrapper le personnel !!
negative	La prochaine fois, eh bien il n'y en aura pas ici en tout cas !
negative	Nous sommes venus courant MAI 2013 ( j'ai mis fev 2014 mais on peut pas remonter avant ) et je ne poste qu'aujourdh'ui, mais ce restaurant, qui n'en est pas un, m'a tellement fait halluciner, (car oui des gens ouvrent un resto en ayant absolument rien compris au business ) que je me suis promie de le relever !! et je me promets la prochaine fois de quitter le restaurant dès le début !
negative	Il devrait être interdit de payer pour cela !
negative	C'est une insulte à l'art, qu'est la cuisine.
negative	L'explication de ce désastre pourrait provenir d'un repreneur peu scrupeuleux ?
neutral	car entretemps je vois des avis positifs, ce qui me laisse dubitative..
neutral	Lors du festival des barques, nous sommes arrivés par hasard sur cette placette.
positive	Nous avons été seduits par la devanture de ce petit restaurant sans prétention.
positive	Nous avons très bien soupé.
positive	Le repas pris était typique de la région (salade de chèvre miel, seiche à la seitoise et son excellent rizotto....).
positive	Les desserts joliment présentés et agréablement bons.
positive	Nous y reviendrons avec grand plaisir.
negative	Après s'y être rendu deux fois, je ne suis vraiment pas convaincue.
negative	L'accueil n'est pas tip-top, le service non plus et les plats ne sont pas géniaux.
negative	En effet les pâtes étaient trop cuites, mal assaisonnées, dommage pour un resto italien.
neutral	Dommage, même si le pain est exquis.
negative	Déçu.
negative	La cuisine est vraiment fade, sans saveur.
negative	Pour quelqu'un qui n'y connaît rien à la cuisine indienne voir épicée en général, ça passe mais pour les autres vous serez déçus.
negative	C'est très cher pour ce que c'est.
negative	J'y suis allée 2 fois pour être sûre, mais à chaque fois la déception (assiette d'entrée diverses réchauffée au micro-onde, le pain naan élastique et la viande (j'avais pris une fois du bœuf, une fois de l'agneau) remplit de petit morceaux de graisse.
negative	Non franchement, ce n'est pas un bon restaurant indien
positive	La cuisine était tout simplement excellente en particulier la spécialité du restaurant, les linguini aux écrevisses.
positive	Le patron a beaucoup d'humour et prend plaisir à animer la salle.
positive	Une perle.
neutral	Tous le monde le savait sauf nous !
negative	Je me dois de le dire pour vous éviter le massacre à d'autre….
negative	Pourtant lorsqu'à 20hoo dans un resto c'est vide c'est que c'est louche… Mais bon on avait pas mal tournée et les restos de Metz était complet ….
neutral	Franchement Mac do m'aurait bien arrangé je regrette pour dire je n'y vais jamais mais j'aurais du y penser….
negative	Entrée grasse et surgelée "nem aux poireaux", bordeaux amer, et onglet avec polenta à gerber… ( viande caoutchouc) bref on est parti en 4ème vitesse les assiettes pas débarrassées histoire de changer d'air au plus vite pour ne pas faire une scène un vendredi soir après une semaine de fou…30 euros par personne.
negative	Quel gâchis.
neutral	Les serveuses sont gentilles, le serveur ou chef de rang n'est pas professionnel.
negative	Humour douteux, pas du tout à sa place dans ce qui se veut un bon restaurant.
negative	Le but est clairement de rentabiliser la terrasse.
negative	Donc tu manges et surtout tu ne t'attardes pas et on te le fait bien comprendre.
negative	Aucune explication sur les plats.
negative	Limite désagréable.
negative	Je n'y retournerai pas.
neutral	Le cadre est très plaisant, classe mais un peu cher pour la qualité.
negative	C'est la deuxième fois que nous y allons entre midi et deux et un peu déçue par rapport à la 1ère fois.
positive	Le service est impeccable, personnel agréable.
negative	Des mets dans l'ensemble correcte mais un canard trop sec , un tiramitsu trop expresso et une gaufre à la chantilly trop chocolatée !
positive	Le moelleux speculos/chocolat était a tom et pas terre.
negative	Une addition un peu salée tout de même pour le plaisir gustatif !!!
positive	Quasi gastronomique, des plat de qualités avec plein de saveurs un délice, y allant régulièrement le midi pour ma pause déjeuné je suis rarement déçu et l'accueil et le service sont au top, je recommande !!
positive	Repas copieux, généreux et plutôt bon.
neutral	Patron gentil mais débordé (succès oblige) d'où une certaine attente qui reste supportable.
neutral	Je ne pense pas que vous y trouverez les meilleurs burgers de la ville mais ils sont tout à fait correct
negative	Situé non loin de mon bureau , je m'y rend assez régulièrement , lors d'un autre passage j'avais étais déçu et je voulais pas rester sur une mauvaise impression car en restauration il peut avoir des jours sans , je décide d'y aller avec plusieurs collègues mais cette fois l'impression est confirmée ...
negative	Viande à point servie bleu , buffet d'entrée répétitif et sans intérêt , service sans sourire , premier arriver premier oublier.
negative	15 minutes après avoir finis le plat principal nous ne sommes toujours pas débarrassés.
negative	Pas de dessert , pas de café , la note merci et au revoir.
positive	Un endroit chaleureux pour manger au milieu de plein de bouteilles de vins.
positive	Repas très copieux et bon marché !!
positive	Avec une petite histoire sur la bouteille de vin choisie excellemment raconter par le patron fort agréable.
positive	Un endroit a recommander bien évidement pour le centre-ville de toulouse.
positive	Avis +++++
neutral	Nous sommes allés manger avec des amis.
negative	Nous avons trouvés les prix chers pour un restaurant de quartier populaire; Que du surgelé en plus.
negative	Et pas de rab, si vous avez encore faim ....
negative	Je ne vous le conseille pas.
negative	Le patron ne s’intéresse qu'aux habitués (les entreprises de bureau), les autres passent après...
positive	Entrée, plat, dessert nous avons adoré !
positive	Un très bon restaurant avec une super vue sur la cathédrale St Étienne, et le personnel est accueillant !
positive	A recommander !
positive	A faire avant la fermeture car c'est un endroit mythique de Lille.
neutral	Un peu déçue par le service (beaucoup de faux pas qu'on ne doit pas voir dans ce type de restaurant : nous nous sommes même débrouillés tout seuls pour récupérer nos manteaux et sortir du restaurant), émerveillée par le cadre, et la carte des vins mais je suis restée sur ma faim quant à la qualité des assiettes !
negative	Dommage mais je pourrai dire "J'y étais!".
neutral	Nous y sommes allés un midi, nous n'avions pas énormément de temps pour manger ( comme la plupart des clients d'ailleurs ) .
neutral	Notre commande : steak tartare, salade du chef et san pellegrino... des plats froids normalement rapides à faire.
neutral	...
negative	Toutes les tables alentours, arrivés après nous, ont eu leur commande rapidement et étrangement pour nous ça traîne.
negative	.... mon ami va donc prendre des nouvelles de nos plats en précisant que nous sommes pressés " je vais voir où ça en est" puis silence radio.
neutral	15 minutes plus tard j'y retourne : " les prochains plats seront les vôtres ne vous inquiétez pas"
negative	4 plats plus tard toujours aucune trace de nos assiettes.
neutral	..
negative	Au bout de 40 minutes d'attente nous nous décidons à partir, bien enervés.
negative	J'explique le pourquoi à une serveuse qui était entrain d'encaisser et là cerise sur le gâteau : elle nous facture la bouteille d'eau sans une excuse !!
neutral	Une serveuse nous rattrapera à la sortie pour s'excuser et nous dire que nos plats sont entrain d'arriver : " trop tard je reprends le travail dans 15min !"
positive	Dommage car les plats avaient l'air très bon contrairement aux sandwichs triangle du supermarché que nous avons dû manger en vitesse dans la rue !!
negative	Je peux comprendre qu'on nous ai oublié, les erreurs ça arrive mais il y a des manière de faire passer la pilule.
negative	Nous n'y mettrons plus les pieds !
neutral	Nous ne sommes pas ici dans un restau à touristes, le décor est simple et sobre, même un peu trop à mon goût, moi qui aime les intérieurs cosys et les ptits chichis, la carte des vins sur une feuille A5 pliée en deux me rebute un peu au premier abord.
positive	Mais nous ne sommes pas là non plus pour ça, mais pour manger des rognons qui apparemment ont fait ici la réputation de ce restau du vieux lille.
positive	Les fameux plats arrivent, ni trop tôt, ni sans se faire attendre.
neutral	Vraiment pas mal du tout ces petits rognons, on comprend leur succès, même si j'aurais aimé un peu plus de sauce et de garniture.
neutral	Dessert: Chtiterolles et café gourmand.
positive	Mon conjoint a vraiment apprécié son dessert bon et conséquent.
positive	pour ma part, j'ai été agréablement surprise par la crème au spéculos.
neutral	J'y retournerai certainement pour manger un plat qui sort de ce qui peut se faire dans le vieux lille pour attraper le touriste, même si j'aurais aimé quelques euros de moins sur l'addition.
positive	Enfin, contrairement à ce que j'ai pu lire ici, le restaurant était particulièrement propre lors de mon passage.
neutral	Adresse testée lors d'un repas d'équipe (donc grande tablée).
neutral	Le lieu est propre et le service correct, quoique un peu long (mais peut-être manquait-il du personnel ce jour là).
positive	J'ai apprécié d'avoir des couverts différents pour l'entrée et le plat (car combien de restaurants vous laissent désormais les mêmes couverts!),
positive	ainsi que le contenu des assiettes.
neutral	Mon choix s'était porté sur de la terrine de campagne, de la carbonnade flamande, et une brioche perdue avec une boule de glace caramel.
neutral	L'entrée et le plat étaient assez classiques (avec un bémol pour la salade sans goût) mais le dessert était bon.
positive	Mes collègues aussi étaient satisfaits de leurs assiettes dans l'ensemble.
positive	Adresse à tester sans hésiter.
negative	Nous avons pris les pâtes au foie gras et cèpes, celles-ci baignaient dans de la crème et de la crème balsamique!
negative	Sans parler de l'huile!
negative	Nous avons aussi pris le risotto aux St Jacques qui était très riche en crème!
negative	Et les St Jacques étaient caoutchouteuses!
negative	Nous sommes parties de là écoeurées!
negative	Très décevant.
negative	Si la note est peu élevée (61,90) pour un repas et une bouteille de vin du mois.
negative	Inutile de faire le déplacement pour ce restaurant, tout y est médiocre.
negative	On ne nous avait jamais fait le gag du saumon mariné dont la moitié était en salade.
negative	Les produits ne sont pas maison, ce qui se ressent sur le goût.
negative	Le service est moyen.
negative	L'absence de clients du cru était un bon indice, piégés !
positive	je cherchais avec mon amie un endroit ou passer un bon moment tout en mangeant bien, ce fut l'endroit idéal ! et on a également aussi bien bu, dans un restaurant avec un nom pareil, cela semble d'ailleurs normal...
positive	Le patron est bien sympa : on recommande sans hésiter.
positive	et j'y retournerai avec mon amoureux !
neutral	Nous sommes allés déjeuner dans ce petit restaurant.
neutral	L'accueil est agréable, par contre l'espace est restreint si l on veut déjeuner sur place.
positive	L'avantage est qu'il est possible de prendre des plats à emporter.
neutral	J'ai pris un menu "galette" (galette + crêpe + bolée de cidre à 9€40).
positive	C'est un bon rapport qualité/prix.
positive	Les galettes sont copieuses et les crêpes excellentes, fines et légères.
neutral	Un plat et une galette du jour sont également proposés.
positive	Un bon resto quand on sait le nombre de restos qu'il y a dans la rue.
neutral	A savoir qu'il y a une majorité de restaurants pour touristes.
positive	Celui-ci a un bon rapport qualité-prix.
positive	Dire que tout est frais?
positive	en tout cas, c'est bon et bien cuisiné.
positive	L'accueil est sympathique.
positive	très bien pour une petite sortie entre amis un samedi soir.
positive	je recommande ce restaurant.
positive	Nous nous sommes arrêtés par hasard et nous sommes repartis conquis.
positive	La carte n'est pas énormément étoffée mais c'est normal puisque que tout est frais et cuisiné sur place.
positive	La mousse au chocolat en dessert était excellente.
negative	Seul bémol, le prix du vin au verre qui est trop cher.
positive	Très bien situé sur le port face à l'aquarium.
positive	Accueil très aimable et décor lounge plutôt cosy.
negative	En revanche ce qu'il y avait dans mon assiette : danger !
negative	J'ai soulevé le couvercle de mon burger pour vérifier et suis tombé sur des feuilles de salade toutes flétries pour ne pas dire pire que ça.
negative	Les frites étaient quasiment transformées en purée tellement elles étaient imbibées de graisse.
negative	Beurk.
negative	Si vous avez la santé fragile passez votre chemin.
negative	Nous avions envie de moules frites et nous avons été un peu déçus : des moules trop cuites (voire re-cuites), sèches et fades.
negative	Ok ce n'est pas la saison, nous ne nous y reprendrons pas.
negative	Les frites et le vin blanc étaient médiocres.
neutral	Une carte correcte mais plus trop au goût du jour, sans trop d'évolution.
positive	Cadre très agréable principalement en ext malgré un manque de jardinier .....
positive	Le menu du midi en semaine est très abordable, les plats sont excellents.
positive	Service de bon niveau.
positive	Cadre exceptionnel ; la salle est dans une ancienne abbaye réaménagée.
negative	je ne vais plus dans cet établissement depuis deux mois à cause du laisser aller de la cuisine qui n'est plus à la hauteur de la qualité de la chaine.
negative	ce qui est régulièrement raté, ce sont les cuissons des viandes : du bleu arrivant froid à peine dégelé au centre , du saignant juste bleu, etc... les chips offertes en entrée étaient infectes : huileuses comme des éponges et au gout de brulé.
negative	Bref si cet établissement ne se re-saisit pas il perdra sa clientèle régulière (les gens de passage se feront piéger mais cela porte préjudice à l'ensemble de la chaine).
negative	nous avons constaté ces négligences trois fois avant de prendre la décision de ne plus y remettre les pieds.
neutral	Celui de Limoges est incomparablement meilleur.
negative	en plus nous avons attendu très longtemps une carafe d'eau et la sauce censée accompagner la viande lors de notre dernier essai.
negative	bref très déçu par rapport à ce que c'était par le passé.
negative	seul le vin était correct en rapport Q/P, les entrées et desserts sont inégaux quant à eux.
negative	Très déçu, peu d'amabilité, je pense que l'hygiène n'est pas au rendez-vous (serveuse cheveux détachées et gras) le cuisinier surpris en train de piquer dans les plats avec ses doigts, vaisselles très sales, viandes cuites à l'avance, nourriture sans saveur, pain vendu dès l'entrée et en libre service en salle.
negative	Passez votre chemin ça vaut mieux à surtout ne pas recommander.
positive	Cuisine à la fois raffinée et généreuse qui travaille avec des produits de qualité.
positive	Le service est très agréable !
positive	Ce restaurant est devenu notre préféré sur Poitiers, nous le recommandons donc vivement !!!
positive	Vraiment ravi très joli resto, accueil très sympathique avec un serveur à l'ecoute et de très bon conseil , niveau repas vraiment très bon rien à redire.
positive	Je conseille ce petit resto a tous.
positive	Je pense y retourner très vite en couple cette fois ci car le cadre et magnifique, la nourriture est délicieuse et l'accueil très chaleureux
neutral	Nous avons très bien été accueilli, par une jolie serveuse, mais le reste a été une expérience horrible.
negative	40 minutes montre en main pour avec une salade abîmée et des pattes réchauffer qui devaient au moins avoir 3 jours.
negative	Le pain était sec et rassi.
negative	Mauvais rapport qualité/prix.
positive	Le cadre est charmant , bien agencé et convivial !
positive	Le patron sympathique et les vins servis au verre ou en bouteille sont bons ..beaucoup d'originalité dans les tapas proposées , au demeurant , fort bons ...
negative	Un peu cher toutefois
positive	La livraison de brunch à domicile est vraiment une idée de génie!
positive	Si l'on ajoute à cela des produits frais, du goûts et des recettes originales, c'est le paradis!
positive	Les prix sont également très raisonnables (20 euros pour la formule la plus élevée, livraison incluse) et les quantités, plus que copieuses.
positive	Les confitures maison sont un délice, je vous conseille prune - fenouil, association atypique mais divine!
negative	Cet endroit mériterait d'etre ouvert plus souvent et d'avoir plus de place et du personnel.
positive	Car des bagels ça change des snacks habituels, la place est sympa.
neutral	Mais cette gentille patronne est vite débordée.
neutral	Ces bagels sont bons, peu de choix mais de qualités, et elle a toujours le sourire et le mot sympa.
positive	Si elles améliorent certains points elle peut vite être vicitime de son succès allez y faire un tour si vous êtes curieux.
positive	adresse sympa pour manger sur le pouce le midi loin du gras et des snacks habituels dont on se lasse.
positive	Super ambiance, tip top entre amis.
neutral	Après minuit les habitués fument leurs cigarettes en cachette au bar.
negative	On a même vu une serveuse fumer en cuise !
negative	Rédibitoire pour notre groupe d'amis !
negative	Endroit à éviter le soir si vous êtes en famille car apparemment il y a quelquefois des soirées à thème et du coup les organisateurs (pas le propriétaire du lieu) nous ont fait comprendre qu'il fallait que l'on parte.
positive	Excellent restaurant.
positive	Ambiance et deco super.
neutral	Du changement avec une nouvelle carte.
positive	Des hamburgers, des pizzas succulentes, des brushettas, et une escalope milanaise exceptionnelle.
positive	Vous allez vous régaler.
positive	Les pizzas sont honnêtement très bonnes !
positive	Le chef ne tire pas sur la marchandise : une pizza bien garnie !
positive	Les serveuses sont souriantes et disponibles.
negative	Seul bémol : le chef parle (crie) un peu fort sur les serveuses au moindre petit truc de travers, un peu trop stricte à mon goût (je ne voudrais pas être à leur place).
positive	J'y retournerai quand même bien volontiers ; pour la qualité des pizzas :)
negative	J'y suis allė avec des habitués qui m'en avait dit du bien et qu'elle ne fut pas notre déception:
negative	- service beaucoup trop long sachant que nous sommes arrivés parmi les premiers (19:45) que nous avons été placés au fin fond de la terrasse sur le trottoir et que nous en sommes répartis à 22h15 alors que des gens arrivés après nous sont répartis bien avant...
negative	- serveur peu précautionneux qui a fait tomber les couverts sur ma compagne en la tâchant sans excuses, pour une table de 4 il nous portait les carafes d'eau une par une (contenance 75 cl) alors que nous lui avions suggéré d'en porter 2 à chaque fois pour que cela arrange tout le monde mais pas entendu ce qui fait que nous avons attendu des fois plus d'un 1/4h pour se désaltérer avec une eau à température ambiante (30°) - Les glaçons nous ont été porté dans une coupe à glace sans cuillère sympa pour l'hygiène!
neutral	- la nourriture: les pizzas sont bonnes, pour les supions à la persillade passez votre chemin car il y a beaucoup mieux.
negative	En effet, les supions sont servis à peine frits avec des têtes d'ail entières tout comme les pommes de terre sautées du jamais vu et surtout aucun goût!
negative	De plus les pommes de terre étaient trop salées donc besoin de beaucoup d'eau (cf 2ème paragraphe) - Les desserts: citrons givrés rien à dire car c'est de l'habituel industriel, le tiramisu est lui servi avec chantilly et crème anglaise???
negative	Du jamais vu et surtout sans intérêt pour mon dessert favori qui se suffit sans artifice...
negative	- le limoncello: à la fin du menu à 30€, servi à température ambiante tout comme l'eau alors que cela se sert glacé...
negative	En conclusion pour tout le monde très décevant et le rapport qualité prix n'y est pas du tout tant au niveau du service ou des plats servis car quand on veut mettre en place sa patte dans le décorum il ne faut pas que le reste soit négligé chose que le patron semble avoir perdu de vue alors que son père l'avait bien compris !
neutral	J'avais réservé 4 jours à l'avance une table pour 9 personnes vue mer pour un anniversaire.
negative	Résultat il n'y avait plus de table dispo sur la terrasse vue mer, installée à l'interieur, table pas installée non plus!
negative	Wok thai médiocre, 2 salades chèvre/saumon, l'une correcte mais l'autre manquait brousse et feuille de brique!!!
negative	Nous réclamons des rinces doigts pour les fruits de mer, ils arrivent en même temps que le dessert avec en excuse "on en avait plus, on est allé en chercher ailleurs" étonnant quand on propose des plateaux de fruits de mer.
negative	Pour finir le fraisier (plutot une mousse décoré de quelques fraises) commandé pour l'anniversaire nous est arrivé sur la table comme un cheveu sur la soupe!
negative	Une fois découpé nous nous sommes retrouvé avec un amas de crème dans les assiettes!!!
negative	Heureusement que j'avais prévu les bougies car aucune attention particulière des serveurs pour savoir si tout allait bien, si le gateau nous convenait, enfin un minimum d'attention aurait été apprécié pour une addition de 270 euros!!!!!!!!!!!!
negative	Correspond par tous points au piège à touristes par excellence.
neutral	On attire les clients avec un panneau de photos de personnalités de passage dans le restaurant.
neutral	Carte alléchante de spécialités locales, service continu et prix exorbitants.
negative	En effet, on nous accepte à 15 h 00 pour déjeuner à 8, mais le serveur est seul à cette heure et le restaurant est encore bien rempli.
negative	Le service est donc extrêmement long et très désorganisé.
negative	Quand aux plats, très décevants.
negative	On nous a apporté la pince à homard au moment de débarrasser la table !!! Les cafés sont arrivés bien avant les desserts...
negative	Bref une addition très salée pour un repas très long et mangé sans plaisir !
neutral	Tout d'abord un serveur nous a littéralement sauté dessus lorsque nous lisions la carte, malgré cette méthode plutôt brutale le contenu de la carte avait l'air pas mal, nous avons donc décidés d’accepter, ensuite après avoir fait notre choix, l'attente a été longue, heureusement l'égarement d'une serveuse avec ses assiettes nous a fait passer le temps, elles nous a fait de la peine.
